timestamp_derived,log_record_type,request_id,organization_id,organization_name,organization_status,organization_edition,organization_country_code,organization_language_locale,organization_time_zone,organization_instance,organization_type,cloned_from_organization_id,user_id_token,user_type,url,package_id,package_version_id,managed_package_namespace,custom_entity,custom_entity_type,operation_type,operation_count,request_status,referrer_uri,session_key,login_key,user_agent,user_country_code,user_time_zone,api_type,api_version,rows_processed,request_size,response_size,http_method,http_status_code,num_fields,run_time,cpu_time,db_total_time,db_blocks,db_cpu_time,visualforce_page_exec_time,app_name,page_app_name,page_context,ui_event_source,ui_event_type,ui_event_sequence_num,target_ui_element,parent_ui_element,page_url,prevpage_url,class_name,method_name,event,event_subscriber,event_count,apex_exec_time,apex_callout_time,entry_point,quiddity,num_soql_queries,stack_trace,bulk_job_id,bulk_batch_id,bulk_operation
2021-11-16T23:02:51.249Z,VisualforceRequest,4fVdCB8mxGQRqe-qbvreY-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/apex/tagitapp__TagitVF,0333h000000HNlV,04t1R000001MSgE,tagitapp,/apex/tagitapp__TagitVF,VisualforcePage,,,S,,1WpY7gxxy/05Da7w,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,-1,37816,,,,109,68,25242685,197,10,92,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T23:03:23.648Z,VisualforceRequest,4fVdE3_erqDXyP-qbvXfB-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/apex/tagitapp__TagitVF,0333h000000HNlV,04t1R000001MSgE,tagitapp,Tag,CustomObject,READ,1,S,,1WpY7gxxy/05Da7w,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,3623,37356,,,,181,88,45714985,1610,40,166,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T23:02:51.249Z,VisualforceRequest,4fVdCB8mxGQRqe-qbvreY-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/apex/tagitapp__TagitVF,0333h000000HNlV,04t1R000001MSgE,tagitapp,Tag,CustomObject,READ,1,S,,1WpY7gxxy/05Da7w,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,-1,37816,,,,109,68,25242685,197,10,92,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T22:58:26.017Z,LightningInteraction,TID:100060900004c8bce7,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,,0333h000000HNlV,04t1R000001MSgE,tagitapp,tagitapp:pageTrackerCmp,LightningComponent,,,,,,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,,,,,,,,,,,,one:one,Service,one:recordHomeFlexipage2Wrapper,componentTracker,system,28,default,component,/lightning/r/Account/001B000001NnfQlIAJ/view,,,,,,,,,,,,,,,
2021-11-16T23:02:37.416Z,ApexExecution,4fVd7Ad0w2RmFP-qbvrrS-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,,0333h000000HNlV,04t1R000001MSgE,tagitapp,TagHelper,ApexClass,,,,,,,,,,,,,,,,,,72246,65207,0,,,,,,,,,,,,,,,,,,,72206,0,TagHelper.throwLimitCPULater,F,0,,,,
2021-11-16T23:02:41.713Z,ApexExecution,4fVd7R1DCzHs1P-qbx5oC-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,,0333h000000HNlV,04t1R000001MSgE,tagitapp,TagHelper,ApexClass,,,,,,,,,,,,,,,,,,72203,65030,0,,,,,,,,,,,,,,,,,,,72158,0,TagHelper.throwLimitCPULater,F,0,,,,
2021-11-16T23:04:39.508Z,ApexUnexpectedException,4fVdE41vVu8jFKmt-SL3e-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,,0333h000000HNlV,04t1R000001MSgE,tagitapp,TagHelper,ApexClass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""exceptionType"":""System.LimitException"",""stackFrames"":[{""scriptType"":""Class"",""namespace"":""tagitapp"",""class"":""TagHelper"",""method"":""throwLimitCPULater"",""line"":115,""column"":1}]}",,,
2021-11-16T23:02:37.444Z,ApexUnexpectedException,4fVd7Ad0w2RmFP-qbvrrS-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,,0333h000000HNlV,04t1R000001MSgE,tagitapp,TagHelper,ApexClass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""exceptionType"":""System.LimitException"",""stackFrames"":[{""scriptType"":""Class"",""namespace"":""tagitapp"",""class"":""TagHelper"",""method"":""throwLimitCPULater"",""line"":115,""column"":1}]}",,,
2021-11-16T23:02:41.732Z,ApexUnexpectedException,4fVd7R1DCzHs1P-qbx5oC-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,,0333h000000HNlV,04t1R000001MSgE,tagitapp,TagHelper,ApexClass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""exceptionType"":""System.LimitException"",""stackFrames"":[{""scriptType"":""Class"",""namespace"":""tagitapp"",""class"":""TagHelper"",""method"":""throwLimitCPULater"",""line"":114,""column"":1}]}",,,
2021-11-16T23:04:39.486Z,ApexExecution,4fVdE41vVu8jFKmt-SL3e-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,,0333h000000HNlV,04t1R000001MSgE,tagitapp,TagHelper,ApexClass,,,,,,,,,,,,,,,,,,75898,65053,0,,,,,,,,,,,,,,,,,,,75861,0,TagHelper.throwLimitCPULater,F,0,,,,
2021-11-16T22:47:17.176Z,URI,TID:21730900004da814c8,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/aura,0333h000000HNlV,04t1r000001msge,tagitapp,Object_Tag,CustomObject,READ,1,,,4Wo/UX9Q2mPGGlS8,omi7vJuBIgaFSuSQ,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,,,,,,150,68,86285155,351,30,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T23:03:20.584Z,VisualforceRequest,4fVdDtXR0Ry0Qe-qbvwxo-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/apex/tagitapp__TagitVF,0333h000000HNlV,04t1R000001MSgE,tagitapp,/apex/tagitapp__TagitVF,VisualforcePage,,,S,,1WpY7gxxy/05Da7w,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,-1,37823,,,,86,58,21928829,201,10,74,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T23:03:17.278Z,VisualforceRequest,4fVdDh9T3upjEpmt-SL3e-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/apex/tagitapp__TagitVF,0333h000000HNlV,04t1R000001MSgE,tagitapp,Tag,CustomObject,READ,1,S,,1WpY7gxxy/05Da7w,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,-1,37827,,,,101,69,24203325,201,10,84,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T23:01:29.535Z,VisualforceRequest,4fVd7Qh72JUhUP-qbvxXF-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/apex/tagitapp__TagitVF,0333h000000HNlV,04t1R000001MSgE,tagitapp,Tag,CustomObject,READ,1,S,,1WpY7gxxy/05Da7w,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,4115,20232,,,,124,70,44099178,491,20,107,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T23:01:16.658Z,VisualforceRequest,4fVd6fZIce42TP-qbx5li-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/apex/tagitapp__TagitVF,0333h000000HNlV,04t1R000001MSgE,tagitapp,Tag,CustomObject,READ,1,S,,1WpY7gxxy/05Da7w,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,-1,20139,,,,170,64,54200326,3744,40,153,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T23:03:58.415Z,VisualforceRequest,4fVdG5WOm4gK9Kmt-SUG--,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/apex/tagitapp__TagitVF,0333h000000HNlV,04t1R000001MSgE,tagitapp,Tag,CustomObject,READ,1,S,,1WpY7gxxy/05Da7w,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,-1,20107,,,,68,48,15307054,50,10,51,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T23:03:17.278Z,VisualforceRequest,4fVdDh9T3upjEpmt-SL3e-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/apex/tagitapp__TagitVF,0333h000000HNlV,04t1R000001MSgE,tagitapp,/apex/tagitapp__TagitVF,VisualforcePage,,,S,,1WpY7gxxy/05Da7w,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,-1,37827,,,,101,69,24203325,201,10,84,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T23:01:59.367Z,VisualforceRequest,4fVd99oQadorZ9-qbvTdk-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/apex/tagitapp__TagitVF,0333h000000HNlV,04t1R000001MSgE,tagitapp,Tag,CustomObject,READ,1,S,,1WpY7gxxy/05Da7w,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,-1,37824,,,,127,65,25030748,1160,10,109,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T23:03:53.168Z,VisualforceRequest,4fVdFmpnj7OgL9-qbx2Re-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/apex/tagitapp__TagitVF,0333h000000HNlV,04t1R000001MSgE,tagitapp,/apex/tagitapp__TagitVF,VisualforcePage,,,S,,1WpY7gxxy/05Da7w,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,-1,20107,,,,107,51,15890941,1009,10,93,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T23:01:25.137Z,VisualforceRequest,4fVd7A1rjje9ppmt-STpm-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/apex/tagitapp__TagitVF,0333h000000HNlV,04t1R000001MSgE,tagitapp,Tag,CustomObject,READ,1,S,,1WpY7gxxy/05Da7w,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,4115,20228,,,,198,74,108761259,655,10,181,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T23:03:23.648Z,VisualforceRequest,4fVdE3_erqDXyP-qbvXfB-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/apex/tagitapp__TagitVF,0333h000000HNlV,04t1R000001MSgE,tagitapp,/apex/tagitapp__TagitVF,VisualforcePage,,,S,,1WpY7gxxy/05Da7w,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,3623,37356,,,,181,88,45714985,1610,40,166,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T22:58:24.564Z,URI,TID:8241000000211bc476,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/aura,0333h000000HNlV,04t1R000001MSgE,tagitapp,Tag,CustomObject,READ,1,,,D1y6r73UCR38zMSA,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,,,,,,361,205,102345102,4060,50,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T23:01:25.137Z,VisualforceRequest,4fVd7A1rjje9ppmt-STpm-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/apex/tagitapp__TagitVF,0333h000000HNlV,04t1R000001MSgE,tagitapp,/apex/tagitapp__TagitVF,VisualforcePage,,,S,,1WpY7gxxy/05Da7w,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,4115,20228,,,,198,74,108761259,655,10,181,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T23:01:16.658Z,VisualforceRequest,4fVd6fZIce42TP-qbx5li-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/apex/tagitapp__TagitVF,0333h000000HNlV,04t1R000001MSgE,tagitapp,/apex/tagitapp__TagitVF,VisualforcePage,,,S,,1WpY7gxxy/05Da7w,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,-1,20139,,,,170,64,54200326,3744,40,153,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T22:58:24.564Z,URI,TID:8241000000211bc476,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/aura,0333h000000HNlV,04t1R000001MSgE,tagitapp,Object_Tag,CustomObject,READ,1,,,D1y6r73UCR38zMSA,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,,,,,,361,205,102345102,4060,50,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T23:03:20.584Z,VisualforceRequest,4fVdDtXR0Ry0Qe-qbvwxo-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/apex/tagitapp__TagitVF,0333h000000HNlV,04t1R000001MSgE,tagitapp,Tag,CustomObject,READ,1,S,,1WpY7gxxy/05Da7w,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,-1,37823,,,,86,58,21928829,201,10,74,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T23:01:29.535Z,VisualforceRequest,4fVd7Qh72JUhUP-qbvxXF-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/apex/tagitapp__TagitVF,0333h000000HNlV,04t1R000001MSgE,tagitapp,/apex/tagitapp__TagitVF,VisualforcePage,,,S,,1WpY7gxxy/05Da7w,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,4115,20232,,,,124,70,44099178,491,20,107,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T23:03:58.415Z,VisualforceRequest,4fVdG5WOm4gK9Kmt-SUG--,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/apex/tagitapp__TagitVF,0333h000000HNlV,04t1R000001MSgE,tagitapp,/apex/tagitapp__TagitVF,VisualforcePage,,,S,,1WpY7gxxy/05Da7w,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,-1,20107,,,,68,48,15307054,50,10,51,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T23:04:02.359Z,VisualforceRequest,4fVdGK6SJ2GjJKmt-SL3e-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/apex/tagitapp__TagitVF,0333h000000HNlV,04t1R000001MSgE,tagitapp,/apex/tagitapp__TagitVF,VisualforcePage,,,S,,1WpY7gxxy/05Da7w,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,-1,20111,,,,96,40,27592617,50,10,62,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T23:04:02.359Z,VisualforceRequest,4fVdGK6SJ2GjJKmt-SL3e-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/apex/tagitapp__TagitVF,0333h000000HNlV,04t1R000001MSgE,tagitapp,Tag,CustomObject,READ,1,S,,1WpY7gxxy/05Da7w,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,-1,20111,,,,96,40,27592617,50,10,62,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T22:57:54.713Z,URI,TID:1946400000f391dce5,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/aura,0333h000000HNlV,04t1R000001MSgE,tagitapp,Object_Tag,CustomObject,READ,2,,,D1y6r73UCR38zMSA,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,,,,,,301,158,121514802,2063,80,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T23:03:53.168Z,VisualforceRequest,4fVdFmpnj7OgL9-qbx2Re-,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/apex/tagitapp__TagitVF,0333h000000HNlV,04t1R000001MSgE,tagitapp,Tag,CustomObject,READ,1,S,,1WpY7gxxy/05Da7w,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,-1,20107,,,,107,51,15890941,1009,10,93,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T22:58:09.421Z,URI,TID:65723000001d1d9d63,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/aura,0333h000000HNlV,04t1R000001MSgE,tagitapp,Tag,CustomObject,READ,2,,,D1y6r73UCR38zMSA,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,,,,,,195,127,58947391,1799,30,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T22:58:17.384Z,URI,TID:1276590000b1e00d44,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/aura,0333h000000HNlV,04t1R000001MSgE,tagitapp,Object_Tag,CustomObject,READ,2,,,D1y6r73UCR38zMSA,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,,,,,,152,106,32561494,1116,30,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T23:03:30.244Z,URI,TID:1869090000fdc0fdaa,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/aura,0333h000000HNlV,04t1R000001MSgE,tagitapp,Object_Tag,CustomObject,READ,2,,,D1y6r73UCR38zMSA,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,,,,,,135,72,63316188,1248,0,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16T22:58:24.500Z,URI,TID:8218690000a2db0384,00DB0000000KhOB,Salesforce.com Inc,Free,Developer Edition,US,en_US,America/Los_Angeles,GS0,Production,,005-FNjri6G/P0vCTjdUXLagRKUzIqaz7EWp+Rf1XcvQ1ZM=,Standard,/aura,0333h000000HNlV,04t1R000001MSgE,tagitapp,Tag,CustomObject,READ,1,,,D1y6r73UCR38zMSA,ZwusmvGggXPIxWaA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",US,America/Chicago,,,,,,,,,328,223,59402135,2551,40,,,,,,,,,,,,,,,,,,,,,,,,,
